Date,SKU,Product,Region,Channel,Qty,Unit Price,Revenue
2026-06-17,WM-250,Aqua Filter Bottle 750ml,West,Retail,2,39.00,78.00
2025-10-14,WM-190,Basecamp 2P Tent,West,Wholesale,2,249.00,498.00
2025-09-02,WM-270,Compass Nav Watch,South,Online,2,189.00,378.00
2026-06-14,WM-250,Aqua Filter Bottle 750ml,North,Retail,2,39.00,78.00
2026-06-01,WM-181,Summit Camp Stove,West,Retail,3,64.00,192.00
2025-07-15,WM-160,Ridge Merino Base Layer,West,Retail,2,59.00,118.00
2026-05-30,WM-180,Summit Trekking Poles (Pair),South,,1,74.00,74.00
2025-10-25,WM-161,Ridge Merino Beanie,North,Retail,4,24.00,96.00
2026-05-17,WM-215,Voyager Sleeping Pad,West,Retail,3,89.00,267.00
2025-12-28,WM-250,Aqua Filter Bottle 750ml,East,Wholesale,2,39.00,78.00
2025-06-09,WM-181,Summit Camp Stove,North,Wholesale,2,64.00,128.00
2025-12-29,WM-102,Trailhead Backpack 45L,East,Retail,2,129.00,258.00
2026-06-20,WM-190,Basecamp 2P Tent,East,Online,5,249.00,1245.00
2025-09-04,WM-215,Voyager Sleeping Pad,West,Online,5,89.00,445.00
2026-06-07,WM-271,Compass Headlamp 400,North,Online,1,44.00,44.00
2025-10-31,WM-102,Trailhead Backpack 45L,South,Online,2,129.00,258.00
2026-01-21,WM-251,Aqua Hydration Bladder 2L,North,Wholesale,2,34.00,68.00
2025-12-30,WM-161,Ridge Merino Beanie,East,Retail,3,24.00,72.00
2025-11-22,WM-180,Summit Trekking Poles (Pair),West,Online,4,74.00,296.00
2025-11-17,WM-231,Trailrunner Hiking Boot,West,Retail,1,159.00,159.00
2026-05-05,WM-141,Alpine Softshell Vest,East,Online,4,129.00,516.00
2025-09-01,WM-101,Trailhead Backpack 28L,North,Retail,3,89.00,267.00
2025-07-15,WM-271,Compass Headlamp 400,South,Online,1,44.00,44.00
2026-05-24,WM-191,Basecamp 4P Tent,North,Wholesale,2,349.00,698.00
2025-04-08,WM-101,Trailhead Backpack 28L,West,Wholesale,1,89.00,89.00
2025-08-04,WM-271,Compass Headlamp 400,,Retail,3,44.00,132.00
2025-10-26,WM-215,Voyager Sleeping Pad,South,Retail,3,89.00,267.00
2025-10-09,WM-215,Voyager Sleeping Pad,East,Retail,1,89.00,89.00
2025-08-04,WM-102,Trailhead Backpack 45L,West,Wholesale,1,129.00,129.00
2026-04-23,WM-102,Trailhead Backpack 45L,North,Retail,1,129.00,129.00
2025-05-27,WM-270,Compass Nav Watch,North,Retail,3,189.00,567.00
2026-02-08,WM-215,Voyager Sleeping Pad,North,Wholesale,1,89.00,89.00
2026-05-13,WM-210,Voyager Sleeping Bag 20F,North,Wholesale,2,159.00,318.00
2026-02-16,WM-230,Trailrunner Trail Shoe,South,Online,2,119.00,238.00
2025-08-30,WM-102,Trailhead Backpack 45L,West,Retail,2,129.00,258.00
2025-06-08,WM-190,Basecamp 2P Tent,West,Online,2,249.00,498.00
2025-07-02,WM-141,Alpine Softshell Vest,West,Wholesale,1,129.00,129.00
2026-03-08,WM-251,Aqua Hydration Bladder 2L,West,Online,5,34.00,170.00
2026-02-10,WM-181,Summit Camp Stove,West,Retail,2,64.00,128.00
2026-04-08,WM-210,Voyager Sleeping Bag 20F,East,Online,2,159.00,318.00
2025-12-29,WM-231,Trailrunner Hiking Boot,South,Retail,1,159.00,159.00
2026-01-08,WM-191,Basecamp 4P Tent,North,Retail,4,349.00,1396.00
2025-05-17,WM-180,Summit Trekking Poles (Pair),North,Wholesale,1,74.00,74.00
2026-03-31,WM-141,Alpine Softshell Vest,West,Retail,2,129.00,258.00
2025-07-17,WM-270,Compass Nav Watch,North,Online,4,189.00,756.00
2025-08-12,WM-160,Ridge Merino Base Layer,East,Online,5,59.00,295.00
2026-03-26,WM-141,Alpine Softshell Vest,,Wholesale,2,129.00,258.00
2025-08-25,WM-102,Trailhead Backpack 45L,West,Online,1,129.00,129.00
2025-11-22,WM-160,Ridge Merino Base Layer,North,Wholesale,2,59.00,118.00
2025-08-19,WM-180,Summit Trekking Poles (Pair),West,Online,4,74.00,296.00
2025-12-21,WM-140,Alpine Hardshell Jacket,West,Wholesale,1,219.00,219.00
2025-05-06,WM-190,Basecamp 2P Tent,South,Wholesale,1,249.00,249.00
2025-04-01,WM-140,Alpine Hardshell Jacket,West,Wholesale,2,219.00,438.00
2025-10-17,WM-215,Voyager Sleeping Pad,West,Wholesale,1,89.00,89.00
2026-04-28,WM-141,Alpine Softshell Vest,North,Wholesale,1,129.00,129.00
2025-11-18,WM-271,Compass Headlamp 400,South,Online,5,44.00,220.00
2025-11-22,WM-160,Ridge Merino Base Layer,West,Retail,2,59.00,
2026-05-15,WM-161,Ridge Merino Beanie,West,Retail,2,24.00,48.00
2026-02-15,WM-270,Compass Nav Watch,South,Retail,1,189.00,189.00
2025-11-11,WM-270,Compass Nav Watch,West,Online,5,189.00,945.00
2025-10-19,WM-271,Compass Headlamp 400,West,Retail,4,44.00,176.00
2025-07-12,WM-141,Alpine Softshell Vest,West,Wholesale,1,129.00,129.00
2025-08-30,WM-231,Trailrunner Hiking Boot,West,Retail,4,159.00,636.00
2025-06-05,WM-270,Compass Nav Watch,South,Wholesale,1,189.00,189.00
2025-12-23,WM-215,Voyager Sleeping Pad,North,Online,1,89.00,89.00
2025-11-07,WM-181,Summit Camp Stove,South,Online,4,64.00,256.00
2026-03-18,WM-215,Voyager Sleeping Pad,West,Retail,3,89.00,267.00
2025-05-23,WM-230,Trailrunner Trail Shoe,West,Retail,1,119.00,119.00
2025-12-31,WM-160,Ridge Merino Base Layer,West,Online,5,59.00,295.00
2026-03-09,WM-102,Trailhead Backpack 45L,North,Online,1,129.00,129.00
2026-06-05,WM-160,Ridge Merino Base Layer,West,Online,1,59.00,59.00
2026-04-12,WM-210,Voyager Sleeping Bag 20F,West,Retail,3,159.00,477.00
2025-09-22,WM-250,Aqua Filter Bottle 750ml,West,Retail,2,39.00,78.00
2026-02-27,WM-215,Voyager Sleeping Pad,West,Online,4,89.00,356.00
2025-07-10,WM-101,Trailhead Backpack 28L,South,Online,5,89.00,445.00
2025-12-21,WM-271,Compass Headlamp 400,North,Retail,1,44.00,44.00
2026-04-15,WM-102,Trailhead Backpack 45L,South,Online,1,129.00,129.00
2025-08-31,WM-215,Voyager Sleeping Pad,East,Retail,2,89.00,178.00
2026-06-21,WM-215,Voyager Sleeping Pad,North,Wholesale,2,89.00,178.00
2026-05-30,WM-160,Ridge Merino Base Layer,West,Wholesale,2,59.00,118.00
2026-02-02,WM-270,Compass Nav Watch,South,Retail,1,189.00,189.00
2025-12-01,WM-161,Ridge Merino Beanie,West,Retail,4,24.00,96.00
2026-03-08,WM-210,Voyager Sleeping Bag 20F,East,Online,5,159.00,
2025-08-06,WM-251,Aqua Hydration Bladder 2L,West,Wholesale,2,34.00,68.00
2026-04-12,WM-141,Alpine Softshell Vest,North,Wholesale,1,129.00,129.00
2025-04-27,WM-250,Aqua Filter Bottle 750ml,South,Retail,1,39.00,39.00
2026-03-23,WM-102,Trailhead Backpack 45L,East,,1,129.00,129.00
2025-07-20,WM-215,Voyager Sleeping Pad,,Online,1,89.00,89.00
2025-06-06,WM-181,Summit Camp Stove,West,Retail,4,64.00,256.00
2025-10-13,WM-230,Trailrunner Trail Shoe,West,Online,4,119.00,
2026-05-14,WM-141,Alpine Softshell Vest,West,Online,2,129.00,258.00
2025-09-28,WM-141,Alpine Softshell Vest,East,Retail,4,129.00,516.00
2025-10-02,WM-160,Ridge Merino Base Layer,West,Wholesale,2,59.00,118.00
2025-04-23,WM-270,Compass Nav Watch,East,Online,2,189.00,378.00
2025-04-16,WM-215,Voyager Sleeping Pad,West,Online,5,89.00,445.00
2025-12-30,WM-191,Basecamp 4P Tent,South,Wholesale,1,349.00,349.00
2025-05-11,WM-231,Trailrunner Hiking Boot,North,Retail,3,159.00,477.00
2026-02-21,WM-141,Alpine Softshell Vest,West,Wholesale,1,129.00,129.00
2025-04-19,WM-250,Aqua Filter Bottle 750ml,South,Retail,2,39.00,78.00
2025-12-20,WM-191,Basecamp 4P Tent,West,Wholesale,2,349.00,698.00
2025-09-13,WM-161,Ridge Merino Beanie,South,Online,5,24.00,120.00
2025-06-09,WM-210,Voyager Sleeping Bag 20F,West,Online,4,159.00,636.00
2026-01-31,WM-210,Voyager Sleeping Bag 20F,West,Online,5,159.00,795.00
2025-12-24,WM-181,Summit Camp Stove,North,Wholesale,2,64.00,128.00
2026-03-25,WM-215,Voyager Sleeping Pad,West,Online,2,89.00,178.00
2025-09-06,WM-250,Aqua Filter Bottle 750ml,North,Online,5,39.00,195.00
2026-03-29,WM-215,Voyager Sleeping Pad,North,Online,1,89.00,89.00
2025-12-21,WM-101,Trailhead Backpack 28L,South,Online,5,89.00,445.00
2025-08-25,WM-180,Summit Trekking Poles (Pair),North,Retail,1,74.00,74.00
2025-05-09,WM-140,Alpine Hardshell Jacket,South,Wholesale,2,219.00,438.00
2026-05-30,WM-270,Compass Nav Watch,East,Online,2,189.00,378.00
2026-04-04,WM-161,Ridge Merino Beanie,South,Retail,1,24.00,24.00
2026-05-27,WM-180,Summit Trekking Poles (Pair),West,Retail,2,74.00,148.00
2026-01-17,WM-230,Trailrunner Trail Shoe,South,Online,1,119.00,119.00
2026-03-25,WM-141,Alpine Softshell Vest,North,Retail,1,129.00,129.00
2025-12-20,WM-180,Summit Trekking Poles (Pair),North,Retail,3,74.00,222.00
2026-05-20,WM-161,Ridge Merino Beanie,North,Retail,1,24.00,24.00
2025-04-09,WM-271,Compass Headlamp 400,South,Online,4,44.00,176.00
2026-02-19,WM-180,Summit Trekking Poles (Pair),North,Wholesale,2,74.00,148.00
2025-12-07,WM-180,Summit Trekking Poles (Pair),West,Wholesale,1,74.00,74.00
2025-06-25,WM-251,Aqua Hydration Bladder 2L,North,Wholesale,1,34.00,34.00
2026-05-01,WM-231,Trailrunner Hiking Boot,South,,1,159.00,159.00
2025-11-28,WM-161,Ridge Merino Beanie,South,Retail,1,24.00,24.00
2026-04-05,WM-231,Trailrunner Hiking Boot,South,Wholesale,1,159.00,159.00
2025-06-12,WM-102,Trailhead Backpack 45L,North,Online,1,129.00,129.00
2025-04-12,WM-140,Alpine Hardshell Jacket,South,Online,4,219.00,876.00
2025-10-02,WM-230,Trailrunner Trail Shoe,North,Wholesale,1,119.00,119.00
2025-05-12,WM-230,Trailrunner Trail Shoe,South,Online,5,119.00,595.00
2025-08-25,WM-270,Compass Nav Watch,South,Wholesale,1,189.00,189.00
2026-05-21,WM-161,Ridge Merino Beanie,South,Retail,4,24.00,96.00
2026-04-27,WM-190,Basecamp 2P Tent,North,Online,5,249.00,1245.00
2025-12-26,WM-191,Basecamp 4P Tent,East,Retail,2,349.00,698.00
2025-12-13,WM-231,Trailrunner Hiking Boot,South,Retail,3,159.00,477.00
2025-09-17,WM-160,Ridge Merino Base Layer,South,Wholesale,2,59.00,118.00
2025-10-03,WM-210,Voyager Sleeping Bag 20F,West,,2,159.00,318.00
2026-05-04,WM-270,Compass Nav Watch,East,Online,4,189.00,756.00
2026-02-20,WM-190,Basecamp 2P Tent,South,Retail,1,249.00,249.00
2026-05-02,WM-161,Ridge Merino Beanie,North,Online,5,24.00,120.00
2025-04-22,WM-215,Voyager Sleeping Pad,North,Wholesale,1,89.00,89.00
2025-06-11,WM-271,Compass Headlamp 400,West,Retail,4,44.00,176.00
2026-03-08,WM-270,Compass Nav Watch,South,Wholesale,1,189.00,189.00
2025-04-22,WM-231,Trailrunner Hiking Boot,North,Online,4,159.00,636.00
2025-05-11,WM-102,Trailhead Backpack 45L,South,Online,2,129.00,258.00
2025-06-19,WM-190,Basecamp 2P Tent,,Retail,4,249.00,996.00
2026-03-21,WM-250,Aqua Filter Bottle 750ml,South,Wholesale,1,39.00,39.00
2025-06-07,WM-140,Alpine Hardshell Jacket,West,Wholesale,2,219.00,438.00
2026-03-03,WM-251,Aqua Hydration Bladder 2L,South,Retail,1,34.00,34.00
2025-12-25,WM-270,Compass Nav Watch,South,Retail,4,189.00,756.00
2025-11-25,WM-141,Alpine Softshell Vest,South,Retail,3,129.00,387.00
2025-04-09,WM-180,Summit Trekking Poles (Pair),East,Wholesale,2,74.00,148.00
2026-01-09,WM-140,Alpine Hardshell Jacket,South,Online,4,219.00,876.00
2026-05-12,WM-250,Aqua Filter Bottle 750ml,North,Retail,3,39.00,117.00
2025-11-11,WM-141,Alpine Softshell Vest,North,Wholesale,1,129.00,129.00
2025-04-06,WM-141,Alpine Softshell Vest,South,Wholesale,1,129.00,129.00
2025-04-16,WM-215,Voyager Sleeping Pad,North,Retail,1,89.00,89.00
2026-04-20,WM-102,Trailhead Backpack 45L,West,Online,5,129.00,645.00
2026-04-15,WM-190,Basecamp 2P Tent,East,Retail,1,249.00,249.00
2025-12-06,WM-140,Alpine Hardshell Jacket,West,Online,2,219.00,438.00
2026-03-13,WM-180,Summit Trekking Poles (Pair),South,Online,2,74.00,148.00
2026-03-09,WM-180,Summit Trekking Poles (Pair),West,Wholesale,1,74.00,74.00
2026-05-21,WM-190,Basecamp 2P Tent,West,Wholesale,2,249.00,498.00
2025-04-02,WM-191,Basecamp 4P Tent,East,Online,1,349.00,349.00
2026-02-09,WM-102,Trailhead Backpack 45L,South,Online,4,129.00,516.00
2026-06-18,WM-230,Trailrunner Trail Shoe,South,Wholesale,1,119.00,119.00
2026-03-03,WM-190,Basecamp 2P Tent,East,Wholesale,2,249.00,498.00
2025-09-11,WM-270,Compass Nav Watch,East,,2,189.00,378.00
2026-03-11,WM-251,Aqua Hydration Bladder 2L,South,Online,1,34.00,34.00
2025-10-14,WM-250,Aqua Filter Bottle 750ml,West,Online,2,39.00,78.00
2026-03-20,WM-141,Alpine Softshell Vest,West,Wholesale,1,129.00,129.00
2025-11-10,WM-215,Voyager Sleeping Pad,West,Online,4,89.00,356.00
2026-06-21,WM-210,Voyager Sleeping Bag 20F,West,Online,1,159.00,159.00
2025-11-23,WM-102,Trailhead Backpack 45L,South,Wholesale,2,129.00,258.00
2026-03-13,WM-231,Trailrunner Hiking Boot,East,Retail,1,159.00,159.00
2025-09-18,WM-141,Alpine Softshell Vest,North,Wholesale,1,129.00,129.00
2025-05-24,WM-251,Aqua Hydration Bladder 2L,North,Wholesale,2,34.00,68.00
2025-07-23,WM-191,Basecamp 4P Tent,West,Online,4,349.00,1396.00
2025-07-20,WM-231,Trailrunner Hiking Boot,East,Retail,4,159.00,636.00
2025-10-07,WM-160,Ridge Merino Base Layer,West,Wholesale,1,59.00,59.00
2025-04-30,WM-231,Trailrunner Hiking Boot,North,Retail,4,159.00,636.00
2025-11-22,WM-102,Trailhead Backpack 45L,East,Online,4,129.00,516.00
2025-11-08,WM-231,Trailrunner Hiking Boot,South,Online,2,159.00,318.00
2025-07-20,WM-101,Trailhead Backpack 28L,West,Retail,4,89.00,356.00
2025-07-01,WM-190,Basecamp 2P Tent,South,Online,5,249.00,1245.00
2026-05-23,WM-230,Trailrunner Trail Shoe,West,Wholesale,1,119.00,119.00
2025-12-24,WM-181,Summit Camp Stove,North,Retail,2,64.00,128.00
2025-08-09,WM-160,Ridge Merino Base Layer,South,Wholesale,1,59.00,59.00
2026-06-12,WM-102,Trailhead Backpack 45L,North,Retail,4,129.00,516.00
2025-10-26,WM-250,Aqua Filter Bottle 750ml,North,Online,5,39.00,
2025-07-28,WM-161,Ridge Merino Beanie,West,Retail,4,24.00,96.00
2025-07-01,WM-102,Trailhead Backpack 45L,North,Wholesale,1,129.00,129.00
2025-07-13,WM-251,Aqua Hydration Bladder 2L,North,Online,1,34.00,34.00
2026-05-05,WM-190,Basecamp 2P Tent,West,Online,1,249.00,249.00
2025-10-22,WM-231,Trailrunner Hiking Boot,West,Retail,2,159.00,318.00
2026-04-21,WM-191,Basecamp 4P Tent,West,Online,5,349.00,1745.00
2025-07-19,WM-102,Trailhead Backpack 45L,North,Wholesale,2,129.00,258.00
2026-03-03,WM-141,Alpine Softshell Vest,South,Wholesale,1,129.00,129.00
2025-09-05,WM-191,Basecamp 4P Tent,South,Retail,1,349.00,349.00
2025-05-02,WM-191,Basecamp 4P Tent,East,Online,4,349.00,1396.00
2026-02-05,WM-180,Summit Trekking Poles (Pair),South,Wholesale,2,74.00,148.00
2026-04-26,WM-250,Aqua Filter Bottle 750ml,South,Retail,1,39.00,39.00
2026-02-02,WM-101,Trailhead Backpack 28L,North,Wholesale,2,89.00,178.00
2025-11-22,WM-250,Aqua Filter Bottle 750ml,West,Retail,2,39.00,78.00
2025-08-28,WM-230,Trailrunner Trail Shoe,West,Wholesale,2,119.00,238.00
2026-01-08,WM-161,Ridge Merino Beanie,West,Wholesale,1,24.00,24.00
2025-11-11,WM-251,Aqua Hydration Bladder 2L,East,Retail,2,34.00,68.00
2026-05-25,WM-140,Alpine Hardshell Jacket,South,Retail,4,219.00,876.00
2026-03-22,WM-270,Compass Nav Watch,South,Online,1,189.00,189.00
2026-03-01,WM-210,Voyager Sleeping Bag 20F,East,Wholesale,1,159.00,159.00
2026-05-21,WM-191,Basecamp 4P Tent,West,Retail,4,349.00,1396.00
2025-04-21,WM-181,Summit Camp Stove,East,Wholesale,1,64.00,64.00
2026-02-08,WM-181,Summit Camp Stove,West,Retail,2,64.00,128.00
2025-08-17,WM-250,Aqua Filter Bottle 750ml,East,Retail,2,39.00,78.00
2025-08-10,WM-251,Aqua Hydration Bladder 2L,North,Retail,3,34.00,102.00
2025-10-09,WM-231,Trailrunner Hiking Boot,North,Retail,2,159.00,318.00
2026-02-19,WM-250,Aqua Filter Bottle 750ml,North,Retail,3,39.00,117.00
2025-04-18,WM-215,Voyager Sleeping Pad,South,Retail,1,89.00,89.00
2026-03-09,WM-161,Ridge Merino Beanie,North,Wholesale,2,24.00,48.00
2025-10-10,WM-160,Ridge Merino Base Layer,South,Wholesale,1,59.00,59.00
2025-06-05,WM-251,Aqua Hydration Bladder 2L,West,Online,1,34.00,34.00
2026-05-16,WM-181,Summit Camp Stove,South,Wholesale,2,64.00,128.00
2026-02-13,WM-250,Aqua Filter Bottle 750ml,West,Online,4,39.00,156.00
2025-11-18,WM-271,Compass Headlamp 400,South,,5,44.00,220.00
2025-07-25,WM-140,Alpine Hardshell Jacket,,Wholesale,2,219.00,438.00
2026-06-12,WM-190,Basecamp 2P Tent,East,Retail,1,249.00,249.00
2025-11-05,WM-190,Basecamp 2P Tent,East,Online,2,249.00,
2025-07-07,WM-180,Summit Trekking Poles (Pair),West,Retail,3,74.00,222.00
2026-03-15,WM-231,Trailrunner Hiking Boot,South,Retail,4,159.00,636.00
2026-05-14,WM-101,Trailhead Backpack 28L,North,Online,1,89.00,89.00
2026-03-01,WM-190,Basecamp 2P Tent,East,Online,1,249.00,249.00
2026-03-05,WM-140,Alpine Hardshell Jacket,North,Online,5,219.00,1095.00
2026-05-21,WM-250,Aqua Filter Bottle 750ml,East,,5,39.00,195.00
2025-06-28,WM-161,Ridge Merino Beanie,North,Wholesale,1,24.00,24.00
2025-05-03,WM-161,Ridge Merino Beanie,South,Online,4,24.00,96.00
2026-04-08,WM-230,Trailrunner Trail Shoe,North,Wholesale,1,119.00,119.00
2026-05-23,WM-251,Aqua Hydration Bladder 2L,East,Wholesale,1,34.00,34.00
2025-06-22,WM-141,Alpine Softshell Vest,North,Wholesale,2,129.00,258.00
2025-08-06,WM-140,Alpine Hardshell Jacket,East,Online,5,219.00,1095.00
2026-04-18,WM-231,Trailrunner Hiking Boot,South,Wholesale,2,159.00,318.00
2026-05-05,WM-180,Summit Trekking Poles (Pair),South,Online,2,74.00,148.00
2025-07-19,WM-210,Voyager Sleeping Bag 20F,East,Retail,1,159.00,159.00
2025-08-31,WM-271,Compass Headlamp 400,West,Wholesale,1,44.00,44.00
2025-05-22,WM-141,Alpine Softshell Vest,West,Retail,1,129.00,129.00
2025-04-11,WM-102,Trailhead Backpack 45L,North,Retail,4,129.00,516.00
2026-05-11,WM-271,Compass Headlamp 400,East,Wholesale,1,44.00,44.00
2026-05-29,WM-161,Ridge Merino Beanie,,Wholesale,1,24.00,24.00
2025-05-09,WM-270,Compass Nav Watch,West,Online,5,189.00,945.00
2025-08-07,WM-161,Ridge Merino Beanie,North,Online,5,24.00,120.00
2025-06-20,WM-141,Alpine Softshell Vest,East,Retail,3,129.00,387.00
2025-06-07,WM-270,Compass Nav Watch,West,Wholesale,2,189.00,378.00
2025-08-03,WM-210,Voyager Sleeping Bag 20F,South,Retail,2,159.00,318.00
2026-01-11,WM-161,Ridge Merino Beanie,West,Wholesale,1,24.00,24.00
2025-11-15,WM-140,Alpine Hardshell Jacket,East,Retail,3,219.00,657.00
2025-04-26,WM-231,Trailrunner Hiking Boot,North,Online,4,159.00,636.00
2026-02-23,WM-102,Trailhead Backpack 45L,West,Retail,1,129.00,129.00
2026-05-11,WM-161,Ridge Merino Beanie,South,Wholesale,2,24.00,48.00
2025-12-16,WM-271,Compass Headlamp 400,North,Wholesale,2,44.00,88.00
2026-01-09,WM-210,Voyager Sleeping Bag 20F,North,Wholesale,1,159.00,159.00
2026-01-02,WM-231,Trailrunner Hiking Boot,South,Online,4,159.00,636.00
2025-07-19,WM-250,Aqua Filter Bottle 750ml,North,Online,5,39.00,195.00
2025-09-23,WM-270,Compass Nav Watch,West,Wholesale,1,189.00,189.00
2026-06-06,WM-180,Summit Trekking Poles (Pair),North,Retail,1,74.00,
2025-11-16,WM-181,Summit Camp Stove,East,Wholesale,2,64.00,128.00
2025-11-15,WM-160,Ridge Merino Base Layer,East,Online,2,59.00,118.00
2025-08-14,WM-180,Summit Trekking Poles (Pair),East,Retail,3,74.00,222.00
2025-08-03,WM-161,Ridge Merino Beanie,North,Online,5,24.00,120.00
2026-04-19,WM-140,Alpine Hardshell Jacket,South,Wholesale,2,219.00,438.00
2025-12-03,WM-190,Basecamp 2P Tent,South,,1,249.00,249.00
2026-02-02,WM-191,Basecamp 4P Tent,South,Retail,3,349.00,1047.00
2025-08-20,WM-231,Trailrunner Hiking Boot,North,Online,5,159.00,795.00
2025-06-27,WM-191,Basecamp 4P Tent,North,Retail,1,349.00,349.00
2025-12-19,WM-181,Summit Camp Stove,South,Retail,2,64.00,128.00
2025-07-28,WM-250,Aqua Filter Bottle 750ml,,Online,4,39.00,156.00
2026-05-23,WM-210,Voyager Sleeping Bag 20F,North,Online,2,159.00,318.00
2025-11-08,WM-210,Voyager Sleeping Bag 20F,North,Wholesale,1,159.00,159.00
2026-03-01,WM-250,Aqua Filter Bottle 750ml,North,Retail,4,39.00,156.00
2026-01-05,WM-181,Summit Camp Stove,South,Retail,3,64.00,192.00
2025-08-31,WM-140,Alpine Hardshell Jacket,South,Wholesale,1,219.00,219.00
2025-05-04,WM-181,Summit Camp Stove,South,Wholesale,1,64.00,64.00
2026-02-28,WM-102,Trailhead Backpack 45L,South,Online,2,129.00,258.00
2025-12-15,WM-101,Trailhead Backpack 28L,West,Retail,4,89.00,356.00
2026-06-15,WM-270,Compass Nav Watch,South,Retail,1,189.00,189.00
2025-11-14,WM-231,Trailrunner Hiking Boot,West,Wholesale,2,159.00,318.00
2025-09-17,WM-190,Basecamp 2P Tent,East,Wholesale,1,249.00,249.00
2025-07-24,WM-215,Voyager Sleeping Pad,West,Online,1,89.00,89.00
2026-01-16,WM-231,Trailrunner Hiking Boot,East,Retail,1,159.00,159.00
2026-06-18,WM-180,Summit Trekking Poles (Pair),North,Retail,2,74.00,148.00
2026-02-07,WM-161,Ridge Merino Beanie,North,Wholesale,2,24.00,48.00
2026-04-06,WM-102,Trailhead Backpack 45L,West,Wholesale,1,129.00,129.00
2025-10-11,WM-250,Aqua Filter Bottle 750ml,West,Retail,2,39.00,78.00
2025-11-29,WM-251,Aqua Hydration Bladder 2L,South,Retail,4,34.00,136.00
2026-01-03,WM-161,Ridge Merino Beanie,North,Wholesale,2,24.00,48.00
2026-01-01,WM-101,Trailhead Backpack 28L,West,Retail,3,89.00,267.00
2025-04-15,WM-270,Compass Nav Watch,West,Online,5,189.00,945.00
2025-07-03,WM-101,Trailhead Backpack 28L,East,Online,5,89.00,445.00
2025-12-22,WM-181,Summit Camp Stove,East,Online,5,64.00,320.00
2026-03-14,WM-270,Compass Nav Watch,West,Wholesale,1,189.00,189.00
2026-01-31,WM-161,Ridge Merino Beanie,South,Wholesale,2,24.00,48.00
2025-06-03,WM-191,Basecamp 4P Tent,North,Online,2,349.00,698.00
2025-09-20,WM-180,Summit Trekking Poles (Pair),East,Online,2,74.00,148.00
2026-05-05,WM-161,Ridge Merino Beanie,West,,3,24.00,72.00
2025-04-13,WM-250,Aqua Filter Bottle 750ml,West,Wholesale,2,39.00,78.00
2025-04-05,WM-215,Voyager Sleeping Pad,West,Retail,2,89.00,178.00
2025-12-03,WM-101,Trailhead Backpack 28L,West,Online,5,89.00,445.00
2025-09-28,WM-181,Summit Camp Stove,South,Wholesale,1,64.00,64.00
2025-11-03,WM-251,Aqua Hydration Bladder 2L,East,Wholesale,2,34.00,68.00
2025-12-19,WM-215,Voyager Sleeping Pad,North,Retail,1,89.00,89.00
2025-08-28,WM-161,Ridge Merino Beanie,North,Online,2,24.00,48.00
2026-01-04,WM-191,Basecamp 4P Tent,South,Wholesale,2,349.00,698.00
2026-05-06,WM-181,Summit Camp Stove,North,Retail,1,64.00,64.00
2025-11-23,WM-102,Trailhead Backpack 45L,North,Wholesale,2,129.00,258.00
2025-07-27,WM-101,Trailhead Backpack 28L,South,Retail,3,89.00,267.00
2025-07-13,WM-102,Trailhead Backpack 45L,North,Online,5,129.00,645.00
2026-04-10,WM-101,Trailhead Backpack 28L,East,Wholesale,2,89.00,178.00
2025-06-10,WM-231,Trailrunner Hiking Boot,West,Wholesale,1,159.00,159.00
2026-01-13,WM-215,Voyager Sleeping Pad,West,Wholesale,1,89.00,89.00
2025-09-03,WM-140,Alpine Hardshell Jacket,West,Retail,4,219.00,876.00
2026-03-20,WM-181,Summit Camp Stove,East,Online,4,64.00,256.00
2025-05-04,WM-270,Compass Nav Watch,South,Online,5,189.00,945.00
